content,score
Mapas desactualizados,2
"Ser que devo instalar este aplicativo? E 🔐, vejo que as entregas , vêem tipo , sem estado para o consumidor!!!",2
Mau serviço de entrega.,2
Ótimo!!!!,2
Gostava de saber o que é a taxa de serviço e como é que esse serviço não está já englobado no serviço de entrega.,2
"Everything went well with the delivery, but the app says the the discount code isn't working only when you are about to pay, making you pay more than you were supposed too.",2
"O app não funciona mais, fica carregando nas informações do endereço e não consigo pedir nada, já foi o melhor app de entrega mas hoje não está mais funcional",2
Pouco usei,2
Pedidos que não são registados no sistema e falta de disponibilidade de contacto por parte da aplicação,2
"Os preços de taxas são completamente estúpidos, são taxas em cima de taxas que não fazem o menor sentido. Por não falar que não à muitos descontos oque torna o app péssimo, e tendo ou não descontos, não compensa, porque com as taxas torna-se caro na mesma.",2
App péssimo não preços e taxas altíssimas,2
Nada intuitivo.,2
Everything is overpriced,2
"Recebi o pedido dentro do tempo, mas faltava um produto. Foi-me cobrado o valor e não consegui de maneira nenhuma contactar o estafeta. Fiquei desiludida.",2
"Deveria volta como antes não tem opção de nada pra compra ,só tem a parte do mercado é triste, antes estava melhor .",2
"Estou há quase dez minutos tentando finalizar cadastro. O aplicativo fica preso na tela de informações do pedido carregando eternamente. Já comecei ""bem"". Desisto. Vou tentar outras alternativas.",2
Taxas elevadíssimas!,2
"Ganhamos um desconto de 14 euros. Tinha que ultrapassar 16 euros para ativar o desconto. Se ativasse o desconto, cobrava uma taxa de serviço, totalizando 7 euros. É um absurdo essa propaganda enganosa de desconto que vocês fazem. Colocam um desconto, mas cobram uma taxa de serviço se usar o desconto. Propaganda enganosa.",2
Insatisfação combrou a mais de um pedido onde tenho como prova isso com fatura do estabelecimento e o extrato da minha conta não tem lugar algum na aplicação que possa reclamar,2
"O apoio que existe é inexistente e super difícil. Depois de muitas voltas, consegui expor o assunto, responderam que iam entrar em contacto, mas fecharam a conversa e já passou um mês. Até se resolver não volto a ser cliente.",2
Cada vez cobram mais taxas e taxinhas e o serviço só piora!,2
"Não consigo adicionar o paypal como método de pagamento, o que é ridículo, afinal tenho conta bancária e cartão associados e mesmo assim não me permite",2
Oferecem entregas do KFC e não tem.,2
"O aplicativo não está mais em uso, ele nos faz criar um login apenas para nos dizer que pode ser feito pelo app do Uber tradicional. Além disso pra liberar as opções de entrega no AP da Uber tive que logar 8 vezes NA MESMA CONTA pra me dizerem que não entregam no meu endereço...",2
"Autorizam pessoas sem restaurantes a criar contas de restaurantes falsos com números que não estão atribuídos. Quando falo com o suporte é só respostas automáticas a dizer para contactar o restaurante. O número do restaurante que NÃO existe NÃO está atribuído. Resultado, ninguém me vai reembolsar. Vou ter que apresentar queixa na polícia contra a Uber e contra a pessoa que criou o restaurante falso.",2
Constantemente erráticos nos pedidos que faço. Não há um pedido em que venham todos os artigos. Há sempre um ou mais artigos em falta. Fico frustado quando vem um talão de 22€ anexado na entrega e eu vou ver os movimentos de conta e paguei 40€... bastante mau o serviço....,2
"Acabei de fazer um pedido de compras no Continente Bom Dia de Setúbal, onde dizia que a taxa de entrega eram 0€ com compras superiores a 20€ ( que eu fiz), no fim vou ver o recibo e tenho taxas cobradas. Estou muito descontente convosco. Publicidade enganosa 😡 Sendo cliente da Deco vou seguir com uma queixa.",2
"El servicio es horrible, no hay repartidores y cuando los hay, siempre están ocupados. Además, la comida llega siempre fría y en malas condiciones. Considerando la tasa de servicio, esperaba mucho más.",2
Pq tiraram as lojas de fastfood? Pq?,2
Poucos estafetas.pedidos qs sempre atrasados,2
Em termos de funcionamento está ok.. agora não entendo porque me enviam descontos p usar e depois na APP diz k não são válidos...,2
Taxas muito elevadas,2
"No início era ótimo, mas com o tempo foi ficando pior a nível de serviço e mais caro. Pago mais e a comida vem fria, porque se quiser ter entrega direta tenho que oagar ainda mais. Uma tristeza.",2
A comida chega bem Mas estao cobrando muito caro para entregar a comida nao ta compensar pedir mais,2
"A anos entrega na rua de baixo mas não entrega no meu endereço, app poluído e pouco otimizado, possui até boas ofertas mas é estressante de usar, e no meu caso ainda preciso deslocar da minha casa pra ir encontrar o motoboy",2
"Diferenças significativas nos preços dos produtos, promoções erróneas para enganar o cliente. Promoções sem autorização dos estabelecimentos. Apoio insuficiente. Alterações aos pedidos sem informar o cliente. Funciona mas tem uma grande parte de malícia.",2
O apoio ao cliente não existe!,2
Está travando na hora de cadastrar o endereço,2
"A app é boa, mas as taxas de entrega são um exagero. Quando dizem que a taxa são 2.90€ depois ainda cobram mais 1.50€ de taxa de serviço, e mais 0.10€ do saco...?! Queriam trazer as coisas como? A comida já é mais cara que no próprio estabelecimento, a juntar a estas taxas todas Fica mesmo muito cara. Ultimamente já só peço do MacDonalds porque não há nas outras apps.",2
A app esta sempre a pedir atualizações,2
Os pedidos a maior parte das vezes são muito demorados e chegam frios,2
Nunca chegam todos os artigos comprados,2
Não consigo ligar pela a minha conta Google,2
No ENTRA NA MINHA AÇC!B!,2
"Fiz encomenda, dizia ter naquela loja promoção de pede um e recebe outro grátis. Avancei com o pedido e não funcionou. Também dizia ter uma promoção de desconto de oito euros. Tampouco funcionou. Ou seja, anunciam promoções para nos levar a fazer as compras, mas depois não as cumprem. E se tentamos obter ajuda, os menus não permitem chegar ao contacto com o apoio.",2
Não veio o pedido todo,2
Muito invasivo e com promoções falsas,2
"A aplicação não está funcionando corretamente, está com atrasos para mostrar a entrega.",2
Ruim,2
Apesar de um menu com muita variedade não tem a hipótese de pagar em dinheiro o que faz grande diferença,2
"O apoio nas encomendas que correm mal, por exemplo por falta de produtos, é muito mau e isso elimina o que possa haver de bom pois já perdi dinheiro e muitas das vezes ainda tenho de me dirigir pessoalmente ao restaurante para resolver o problema (tendo já pago uma taxa de entrega).",2
"Muito profissionais!!! Não falam português, é uma falta de respeito. Eu falo inglês e quem não fala!!!Obrigada.",2
"Boa tarde ,esse e para entrega de bike ou outro Uber drive e carro ok pq faço entrega bike ,meu está como carro Uber drive",2
"Adiciono os códigos promocionais que me mandam , dentro da validade e não aplica o desconto!! E já fiz isto VARIAS vezes!!!!",2
"O app é muito conveniente. Porém tem momentos que você pede por algo e o lugar não tem, mas você ja pediu então quando chega na sua mão, é outra coisa e não tem como devolver, ou trocar ou pedir o dinheiro de volta. É um absurdo a gente pagar por algo que não pedimos ou que não estamos cientes do que seja. Ja perdi muito dinheiro assim e agora mais uma vez, é revoltante. Todos os produtos que vieram diferentes, são produtos que eu não consumo, dinheiro jogado fora!",2
"Já foi bem melhor. É 23h agora e não moro perto de nada, aí agora pra eu comprar alguma coisa eu tenho que ter instalado o Uber normal, de viagem, aí eu baixo e tendo comprar por aqui, pela Uber eats, aí só aparece a opção de viagem, não tá dando pra comprar nada.",2
Não estão disponíveis na minha área ...,2
Encomendei 3 monster veio 1 encomendei dois pacotes de pipocas só veio 1🙄🤦🏽,2
Não dá para adicionar forma de pagamento aparece uma tela branca,2
Muito caros,2
"A aplicação tem um bom funcionamento. No entanto, as taxas aplicadas já estão a entrar no exagero.",2
Por vezes não vem tudo que se pede e paga se,2
Agora nem consigo pagar por mbway ou paypal... Ridículo,2
"Cada vez mais caro. Os valores são cerca do dobro dos restaurantes, alem de cobrarem 2 taxas extra de entrega e serviço. Ha outras opções a explorar que não alteram tanto o preço.",2
"Always delivering promo codes that never work. There should be a program of adding points, make the customer feel more appreciated. Also not so many options of healthy food on the app in Berlin.",2
Nunca tem parceiro para trazer as coisas,2
"A experiência podia ser 5 estrelas, se tomassem alguma atitude quando o restaurante falha nos pedidos. A inacção por parte da uber eats, vale 2 estrelas.",2
"Há várias semanas que não consigo finalizar pedidos porque me aparece sempre a mensagem ""forma de pagamento indisponível"" e mesmo já tendo tentado 4 cartões diferentes nunca funciona. Na app não há forma de expôr a situação diretamente nem encontro nenhuma linha de apoio ao cliente.",2
O App não está funcionando +++++++,2
Peguei duas corridas na Uber Um condutor cancelou a corrida O outro não apareceu E mesmo assim me tiraram dinheiro da conta. E nos dias seguintes me roubaram 8€ da conta mesmo s eu pedir o Uber.,2
"Deixei de conseguir seguir o percurso do estafeta, a sua localização no mapa é sempre a mesma... Normalmente no ponto de origem... Por vezes se fechar e voltar a abrir a app já se encontra num ponto diferente.",2
Todo brigado hrs pra poder salvar o endereço Uber caiu muito de qualidade no país!,2
O app trava na parte de colocar a localização e fica só nisso. Quando eu conseguir prosseguir eu volto,2
App demora demais pra entrar,2
W🤥😁🤯🙃🤪🧓🤦‍♂️,2
"Já fiz várias reclamações, nunca sou reembolsada , nem dão apoio nenhum ao cliente. Não recomendo, lamentávelmente.",2
A app cada vez apresenta mais erros e bugs. É inadmissível que um pedido que é feito para um estabelecimento que dista 5 minutos do local de entrega seja adiado para o estafeta fazer uma outra entrega a mais de 10kms de distância. Os produtos pedidos acabam por chegar quase frios e sem graça.,2
"Lamento que pela segunda vez tenham anulado um pedido à hora de entrega, culpando o restaurante. Liguei para o restaurante e o pedido não estava na plataforma Repeti o mesmo e foi satisfeito Isto não se faz",2
"Estou tentando a dois dias passar da parte de inserir o endereço, mas fica só carregando",2
Não vem os produtos todos que pedimos,2
"levantar a comida e fazer várias paragens para outras entregas durante o percurso para a minha entrega ok e aplaudo, levantar a entrega e fazer mais 10 km em direção contrária é completamente inadmissivel. aconteceu comigo e deve acontecer diariamente. para além da expectativas de hora de entrega serem completamente desesperantes, a comida chega fria. a culpa não é do estafeta mas da empresa que permite. não recomendo.",2
É bom que tem opção de pagar em dinheiro ainda enquanto o iFood foi tirando aos poucos esta opção. Mas ainda perde pro iFood pois o endereço fica confuso pro motorista. Ele ficou perdido perto de casa por uns minutos. Ticve que sair pra buscat ele. E não tem muitas opções de estabelecimentos veganos ou oferta de opções do gênero,2
"Uber eats = péssimo serviço! Entregas atrasadas, porque quem as entrega recolhe mais do que 1 pedido ao mesmo tempo e faz várias pelo caminho. Cancelam as entregas depois de sentirem que a entrega vai correr mal, devido aos atrasos que eles próprios originam e culpam os restaurantes. Falam mal português quando nem isso falam e obrigam a comunicar em inglês... Para apresentar 1 reclamação não há um local claro para o fazer, só para evitar que se reclame!! Enfim... PÉSSIMOS!!!!",2
Taxas de serviço muito elevadas.,2
Nao consegui colocar o código de desconto no valor de 30.00 isso é frustrante. Quando vou poder recer o meu desconto promocional??,2
"Desde que instalei eu estou tentando fazer a minha primeira compra e até agora não consegui. Estão a me dar o cupom de desconto, eu tento utilizar mas sempre na hora de finalizar a compra diz que o saldo está muito baixo na forma de pagamento. Já tentei de todas as formas e sempre dá a mesma mensagem, mesmo atingindo o valor mínimo que exige.",2
"Antes de instalar o App, era promo toda hora. O cara instala o app faz 2, 3 pedidos nunca mais lembram de da desconto ou entrega grátis. A taxa de serviço é uma malandragem sem tamanho, sendo q já cobram dos restaurantes uma taxa... O bom é o suporte ao cliente, que é rápido e fácil. Mas cumpre o papel dele. Nada de mais, nada de menos.",3
"A ideia é excelente, dentre os aplicativos de comida foi o menos pior. Mas depois de meses usando, resolvi desistir... Poucas vezes consegui receber meu pedido correto e as vezes nem no prazo. Deviam usar um modelo de ""refeição surpresa"", vc só descobre o que vai comer quando chega. Pq não faz qq diferença o que vc escolhe nos cardápios. Pelo menos é um padrão adotado por diversos restaurantes.",3
"Os preços são melhores que no iFood e a entrega é quase sempre rastreável. Ainda assim, tive algumas experiências beeem desagradáveis. O suporte funciona, mas é limitado. Depois de alguns reembolsos, os atendentes começam a dar chilique, e isso prejudica clientes que, como eu, fazem pedidos com muita frequência (e sofrem na mão de um ou outro restaurante trambiqueiro/incompetente). Pago o Uber Pass e acho que vale a pena, mas a comunicação com o cliente poderia melhorar.",3
"Ele é um aplicativo bom. Mas tem muitas falhas. Por exemplo: poucos estabelecimentos, os cupons não ficam disponíveis no aplicativo, apenas por mensagens de texto ou e-mail. Os cupons não são claros quanto ao limite. E outra coisa importante, quando vc faz o pedido e coloca o cupom, se o estabelecimento cancela seu pedido vc perde o cupom. Muito injusto já que foi o estabelecimento que cancelou . Espero ter ajudado",3
"Há um tempo atrás, era muito prático e bom, agora está uma dificuldade, não tem mais os corredores e pra encontrar um produto tem que ir na lupa a todo instante, não gostei da nova versão, muito lento e difícil.",3
"Não tenho nada contra a entrega em bicicleta , mas á certas distâncias que é absurdo , a distância é grande e o produto chega muito frio. Por essa razão vou dar 3 .",3
"É um aplicativo fantástico! Mas acho que deveriam melhorar muito nas entregas, pois muitas vezes o pedido não chega, ou o entregador fica a chatear, porque n sabe onde é o andar ou a rua sendo que está nas informações 😕 Isso já aconteceu-me inumeras vezes. Por isso não irei dar 5 estrelas.",3
"Tinha sido muito boa, até ao dia de ontem, porque quando fiz o pedido não reparei que o endereço de entrega era do meu trabalho.Ao dar-m conta tentei mudar o endereço de entrega para minha casa.Como tal não foi possível,pedi para cancelar.Qual foi o meu espanto que me haviam cancelado e debitado a refeição que não consumi.Por tal,desisto da aplicação.",3
"era ótima, mas atualmente as taxas estão ficando cada vez mais caras! Outros aplicativos acabam por ter mais opções e um preço melhor.",3
"A valor de taxa de entrega é muito alto! Quase o valor de alguns artigos de comida! Por vezes não compensa pedir exatamente por isso!! Se o valor não fosse tão alto, talvez houvesse mais pedidos e sistemáticos. O tempo de entrega também chega a ser um absurdo! O mesmo driver a ter que pegar 2 e 3 comandas faz com que alguém acabe por esperar mais tempo!!",3
"Em caso de problema na entrega deveria haver um método fácil de reclamar. Quando tal é necessário, perdemos imenso tempo à procura de um contacto para reclamar e sem sucesso.",3
gosto do aplicativo tachas as vezes sao muito caras!um problema muito grande e que quando não te entregao a comida não te devouvem o dinheiro ele fica Retido na plataforma pra vc posivelmente usar eu não consegui usar ainda!,3
"Podiam adicionar um método de pagamento de pagar ao chegar ao destino, pois um menor que quiser jantar sozinho não consegue fazer isso pois precisa de um cartão de crédito",3
"A app esta boa, excelentes opções com relevância face à proximidade. Pouco apoio ao cliente quando a entrega é feita pelo restaurante. Encomendei almoço demorou 1h veio errado o motorista levou de volta fiquei sem dinheiro e sem almoço. (Trouxe carne e eu sou vegetariana, e o pedido foi feito correctamente)",3
O serviço de entrega e o apoio ao cliente são 5 estrelas. As taxas de entrega estão muito caras em relação à concorrência. Na Bolt Food paga-se muito menos e muitas vezes as entregas são gratuitas,3
"Nunca recebi a encomenda, o estafeta não percebia nem inglês bem português. Andou às voltas a 1km da morada a dizer que a morada do pedido estava incorreta. Nunca que me tinha acontecido mas foi muito desagradável. É a terceira ou quarta vez que utilizo não sei volto a usar",3
"Deveriam ajustar o valor da taxa de entrega consoante o valor do pedido, na minha zona passa os 5€ e o que me evita fazer tantas encomendas",3
"Ja foi melhor muitos problemas com os pedidos, chegam muitas vezes frios ou danificados",3
Infelizmente quando as entregas correm mal a informação e contato é péssimo. De nada servem devoluções de dinheiro dias depois quando ficamos sem comer na hora... Enfim,3
"Está cada vez mais caro encomendar através da APP, tem taxas a mais e nunca consigo obter descontos. Recebo e-mail com cupões e depois não dá para usar!",3
Agrada bastante mas podia ter mais variedade de opções.,3
"No começo o app parecia ser mais intuitivo e ter mais opções de restaurantes. Um ponto positivo era de sempre poder acompanhar a entrega, agora alguns restaurantes não possuem mais essa opção. Outro ponto é a falta de parceiros no aplicativo, é muito limitado. E a interface geralmente oferece sempre as mesmas opções de restaurantes. Apesar desses problemas, é um aplicativo que gosto muito. Porém, existem esses pontos a serem melhorados. Tenho a impressão que o aplicativo tá ""abandonado"".",3
"O app é muito bom, mas ainda é muito restrito em relação às lojas conveniadas, e principalmente às áreas de entrega (no DF só abrange os bairros mais centrais, mais de 60% não é coberto). Outro problema é que o app não tem comunicação com os entregadores pra avisar sobre o troco, é um saco, eles nunca têm, mesmo quando a gente coloca na observação. Fora isso, o app é excelente, a quantidade de promoções é bem bacana.",3
"A aplicação é boa, as pessoas das entregas são super cuidadosas e simpáticas. Porém acho que devia haver mais cupões de desconto, para quem encomenda varias vezes do mesmo restaurante. A taxa de entrega esta cada vez mais caro. Podiam pensar pelo menos em um desconto por x vezes que se encomenda por exemplo. Assim o mais certo e deixa de usar a app, torna-se muito caro um simples lanchinho.",3
"É um bom app, fácil utilização. No entanto recentemente tem selecionado entregadores que estão demasiadamente longe do local de retirar, e muitas vezes apesar da distância expressiva ainda de bicicleta, o que fatalmente ocasiona atraso na entregas. Vê-se claramente que a falha pelos atrasos é do app em selecionar entregadores que estão tão longe. Mais fácil tentar pedir diretamente no delivery do restaurante se possível.",3
"Por várias vezes que fiz pedidos quase sempre vieram incompletos, e uma vez anularam o pedido depois de ter estado á espera mais de uma hora....",3
"É uma boa plataforma para pedidos com um boa base de restaurantes mas tem um grande problema na logística pois, na hora de escolher o tipo de entregador (moto ou bicicleta por exemplo) ela só leva em consideração a distância sem olhar outros fatores, como elevação. Isso faz com que eles escolham entregadores de bicicleta em percursos muito íngremes o que faz a entrega ser muito mais lenta que o normal.",3
"Aplicativo trava muito, o formulário para informar o endereço pede muitas informações repetitivas que gera uma certa fadiga em utilizá-lo. O meu por exemplo, travou em uma tela e não volta mais para outras telas. O aplicativo precisa melhorar muito. Em termos de usabilidade a concorrência está bem a frente.",3
"Gostei de umas boas experiências que tive na plataforma, porém a parte de cupons, especialmente ao inserir na compra é extremamente bufada, muitas vezes ele não vai e, em alguns casos, é por falta de informação na plataforma. O cliente tem que ""fuçar"" para ver onde é aplicável; outras vezes o cupom é inserido mas cobrado o valor integral, principalmente quando dá falha no processo de finalização e você vai colocar tudo de novo. Enfim, minha experiência até que foi boa!",3
"Ótima irterface porém falta algumas ferramentas básicas. Não é possível fazer pesquisas pelo nome do restaurante e nem pelo produto em si, se pesquisar ""pastel"" na lupa aparece opções de pizzaria e quando olho o cardápio nao possui tal prato, e acontece com qualquer produto. Outra coisa q me incomodou, recebi um cupom de desconto e toda vez q ia validar dava erro, me senti lesado. Mas compreendo que o app é novidade no mercado",3
"Entendo que seja um serviço terceirizado, mas acredito que deveriam acrescentar a opção de troco nos pedidos. Todas as vezes que pedi tive o transtorno dos motoristas nunca terem troco, mesmo para notas pequenas. Com esse recurso facilitaria o pagamento e o motorista poderia programar melhor suas corridas, sem que haja prejuízo/estresse para ambas as partes",3
"O app funciona bem. As mensagens escritas para o entregador demoram demais parar serem enviadas (às vezes não são). A opção de mudar forma de pagamento após o pedido feito demora demais para retornar a confirmação (às vezes não confirma). Está faltando a opção de TROCO ao pagar com dinheiro, assim como tem no IFOOD. Uber Eats, as coisas boas da concorrência devem ser copiadas!",3
"Gostava muito do uber eats. Fácil de navegar e sempre com promoções. Mas ultimamente com a opção de entrega ""prioritária"", se você não paga, esta sujeito a ter várias paradas no caminho e seu lanche chegar frio. Foi o que aconteceu comigo hoje em que a entrega saiu as 19:35 e chegou somente as 20:20 completamente frio.",3
"Apesar do bom serviço e da rapidez, na hora de cadastrar um cartão online não tem como selecionar se é crédito ou débito, sendo muitas vezes incoveniente. Eu por exemplo, não gosto de comprar comida no crédito e não tenho escolha se for pedir pelo Uber eats, e tbm não dão a opção de pagar no cartão na hora da entrega, realmente frustrante.",3
"A interface deveria ser mais organizada. Deveria ter uma forma de exibir os restaurantes perto de minha residência e também por tempo de entrega. Vejo vários restaurantes super longe da minha casa, enquanto isso não vejo os mais próximos, mesmo eu sabendo que eles estão na plataforma. Melhorando a disposição dos estabelecimentos e forma de listagem, bem como acrescentar filtros de busca (principalmente relacionado a distância e tempo de entrega) me fariam dar 5 estrelas.",3
"O App é muito prático e intuitivo, o que facilita o uso. Avalio com 3 estrelas, devido a falta de opção para adicionar o ""troco"", quando pago em dinheiro. Há também momentos em que o aplicativo, simplesmente age por conta própria, mas isso não é algo que vá prejudicar muito a experiência, raras foram as ocasiões em que isso ocorreu.",3
"Duas coisas importantes. A primeira são as fotos, em raros casos as fotos são a do produto real isso desanima o usuário, eu mesmo pedi uma duas vezes no máximo e o prato que vem não tem nada a ver com a foto (apresentação). A segunda é a forma que o cardápio passa, as categorias em cima vão mudando conforme você vai rolando a tela e quando você vê , opa! Vc já não está mais na sessão de promoção ou de combos. Tem que ficar atento!",3
"O aplicativo apresenta falhas que observei, tais como: as promoções disponíveis desaparecem e só reaparecem quando já não estão mais disponíveis. Por várias vezes a entrega para o endereço que selecionei mudou para outro que estava salvo, causando transtornos, pois já havia saído para entrega. Em outras, me liguei e alterei novamente antes de finalizar o pedido. Até mesmo para o entregador fica complicado, pois o aplicativo indica outra número no endereço, mesmo q pra mim aparecendo o correto.",3
"Um aplicativo comum de encomenda de comida. Ponto positivo é que já usei o cadastro do Uber. Pontos negativos: não existe nenhum suporte fácil de encontrar via email ou telefone pra pergunta personalizada. Fiz o pedido e não consigo determinar qual é a forma de pagamento, mesmo tendo 2 opções registradas + dinheiro. Não sei como vou ser cobrado e não acho. Tem várias opções de ajuda sobre recibo mas lá não tem maneira de pagamento alguma também. Não está claro pra mim.",3
"Gosto do app porém deveria ter a opção de chat com o restaurante, por causa de um bug no app eu não estava conseguindo colocar o pagamento no cartão que eu queria, tenho 4 cartões salvos (todos estão regulares) e não conseguia mudar a opção, depois que reiniciei o app vi que o pedido havia sido feito. Além de ter sido feito sem a minha autorização final não havia informação de qual forma de pagamento foi e nem como entrar em contato com o restaurante. Espero que os problemas sejam corrigidos.",3
"APP legal. Porém muitos restaurantes que gostaria de pedir dizem não estarem disponíveis e são da minha própria cidade. Alguns pedidos tem limite na forma de pagamento (só cash ou só cartão), quero pagar como eu achar melhor! E tem lugares que vendem uma coisa e entregam outra, mas culpam a Uber pelo erro. E os preços são altos, promoções ilusórias. ""App legal"" sim! Quando não temos problema.",3
"É um bom app, os descontos são a melhor parte, além da agilidade, mas tem q melhorar. Opções como ""cancelar pedido"" tinha q ser algo visível e prático, mas o cliente tem q sair abrindo abas até encontrar, pior é q depois da procura ainda tem q ligar, a chamada cai numa gravação exageradamente longa em português e inglês, daí até vc conseguir falar c alguém o pedido já chegou no seu endereço. 🤦 Particularmente, o meu app não aceita meu pagamento em dinheiro, somente em cartão, quero mudar isso.",3
App precisa melhorar. Sugestões: mostrar mensagem de confirmar dados do pedido antes de finalizar o mesmo (endereço por exemplo); mostrar mais dados do pedido na tela de acompanhamento; ter uma forma de contactar o estabelecimento pelo aplicativo para tratar quaisquer erros que possam ter acontecido. São sugestões para diminuir a chance de erros acontecerem ou dar meios para que sejam corrigidos e assim o uber Eats diminui a chance de ter problemas para si.,3
"O app é bom, porem ainda é muito cru, fui fazer um pedido e não tinha a opção de troco, nem todo mundo tem o dinheiro contadinho não, isso precisa mudar já, se n irá perder muitos clientes, isso foi péssimo. Além dos cupons de desconto que nunca funcionam quando vou fazer o meu pedido. É um app q facilita porém precisa rever muita coisa.",3
"O app dá erros frequentes, por exemplo, fecha a tela do pedido de repente. Além disso, às vezes finalizo o pedido e o restaurante fecha. Acho que quem está realizando o pedido deve poder finalizá-lo mesmo que o restaurante feche durante a escolha dos itens. Além disso, faz um tempo que tento me inscrever no programa de recompensas e nunca consegui! Sempre deu erro.",3
"Os valores das entregas eram muito altos, ai mudaram. Começaram a calcular pela distância, legal. Mas incluiram uma taxa, o que deu praticamente no mesmo, pq o valor da entrega com a taxa da quase a mesma coisa de antes.. Não achei legal. Também não oferecem descontos no final de semana que, supostamente, é quando mais se usa o app. Nesse ponto o app vermelho tá saindo na frente. Precisam melhorar um pouco. 😉",3
Gosto porque pode pagar com cartão de débito sendo seu cadastro simples e fácil de fazer. Na concorrência é muito mais difícil cadastrar o cartão pedem informações que eu não sei dar tipo nome e endereço da instituição do cartão o que me faz desistir. Seria melhor se tivesse também a opção pagar em dinheiro. O que eu não gosto são as taxas tipo 10 % às quais me fazem dar preferência por outro aplicativo.,3
"Poderia ser melhor! Sou cliente/usuária fiel do app. Acho prático, muito bom em quase tudo, mas a taxa de serviço, alguns bugs e o suporte tem atrapalhado minha experiência. Além disso, antes eu podia fazer pedidos usando algum cartão de crédito/débito mesmo sem limite que depois eu pagava o valor e agora não tenho conseguido mais, sendo que costumo pagar sempre. Tanto que não há débito negativo na minha conta da uber, não há pagamentos pendentes.",3
"Embora a entrega seja rapida, a interface deixa muito a desejar. É horrível. Não se acha os restaurantes, pois os mesmos não tem logo e as fotos são todas padronizadas. Outra coisa é qdo vai procurar pelo tipo de comida, aí tu clica em determinado tipo e aparece tudo junto, a lista não acaba mais pois acho que qualquer "" a "" conta como a pesquisa. Daí se perde a paciência de tanto procurar e acaba-se indo para o Ifood pois é muito mais organizado. Deveriam se espelhar no mesmo.",3
"O aplicativo é bom, nunca tive problema com as entregas. Mas as promoções são horríveis, aparece a notificação e quando você vai olhar no aplicativo não tem promoção. Não sei se é um bug ou o sistema deles é falho mas precisam melhorar isso. Tenha dó. Sem falar o preço enganoso do frete, aparece um mas no total final aparece outro duas a três vezes mais caro.",3
"A aplicação é muito boa, sim. Mas os preços de entrega de produto são ridiculos. Se uma pessoa quiser pedir algo barato, quase que paga mais no preço de entrega que no produto em si. E sim, eu percebo que tenha de haver um lucro por parte da uber e por parte do distribuidor, mas os preços são excessivamente altos, e não é assim que trazem o ""futuro"" para as grandes massas.",3
"O app é ruim. Confuso... para aplicar as promoções ofertadas, para escolher não há uma sequência lógica do tipo ""não me faça pensar""... Compro pq enviam muitas promoções por e-mail. Mas, o ifood e até outros App concorrentes menores são mais práticos, simples e fácil, como tem que ser.",3
"O entregador nunca vem no meu endereço certo, sempre tenho que ir pra frente da casa e fazer sinal pra eles virem. Além disso, acho que o suporte ao entregador é lento quando eles têm problema de percurso. Fora isso, o app funciona bem, tem muitas opções de comida na minha cidade e muito desconto de entrega grátis. Edit: o rastreamento do entregador é um diferencial positivo.",3
"é bom, funcional, mas algumas opções poderiam ser mais dinâmicas e práticas, como o acesso ao carrinho, escolha do restaurante. As opções dos cardápios também deixa a desejar, além de não ser igual às opções da loja, são muito redundantes, só faz volume.",3
"É muito ruim o app mostrar apenas os ""recomendados"" na primeira aba, além de não mostrar os pratos diretamente, como se tem em apps semelhantes. Dificulta um pouco a escolha ter que entrar de restaurante em restaurante para procurar a melhor oferta. Uma aba com pratos de vários restaurantes seria muito bem vinda.",3
"Suporte de de atendimento dentro do app muito vago, falta várias opções, inclusive a de cancelar, pra cancelar tem que ligar e a média de duração da ligação é o tempo que o pedido chegou no local solicitado, se tem alguma dificuldade não tem como relatar dentro do app, o app tem várias coisas a melhorar, mas o serviço de entrega é bom e eficiente",3
"Acho que o aplicativo tem uma excelente proposta e agilidade. No entanto acho que o aplicativo se exime de situações em que causa problemas aos clientes. Já aconteceu de ter feito um pedido e o restaurante já ter fechado e eu só descobri pq liguei perguntando para o restaurante. Pedidos que vc pede algo extra, ou diferente e paga a mais e não recebe e nem o reembolso. E quando se reclama o envio da mensagem é sempre a mesma coisa. Sem falar nos mal educados que fazem entrega, e largam na portaria",3
"O App melhorou muito e isso somado aos cupons, vale muito a pena. Agora tem como escolher por tipo de comida que quer. Mas acho q a falta de identidade dos restaurantes dentro do App é muito ruim. Tudo parece igual. Os critérios para escolha de restaurante tem muito a ver com a identidade do lugar. Parece que to vendo a mesma coisa o tempo todo.",3
"Quando se escolhe a opção de pagar com os créditos pré pagos, o aplicativo não informa caso os créditos não sejam suficientes. Hoje passei por uma situação super constrangedora com o entregador pois havia uma diferença a ser paga com dinheiro que só é informada após a conclusão da compra. Absurdo!!!!",3
"De forma geral acho o app muito bom e as entregas são rápidas. Porém algo que ja me aconteceu algumas vezes e hoje me estressou no ponto de eu perder a fome. Acontece que a gente coloca a forma de pagamento no dinheiro e os entregadores nunca tem troco. O entregador me disse que não conseguia deixar pra me cobrar na próxima compra pois descontaria dele,vcs poderiam colocar uma opção onde solicitariamos o troco. O app só flui pra quem usa cartão,e tanto eu quanto o entregador sai no prejuízo.",3
